Date,Close,Open,High,Low,Vol.,Change %
2020-02-17,13783.89,13770.67,13795.24,13754.04,57.40M,0.29%
2020-02-14,13744.21,13756.47,13788.51,13728.12,66.31M,-0.01%
2020-02-13,13745.43,13695.93,13745.43,13576.96,92.09M,-0.03%
2020-02-12,13749.78,13671.15,13758.7,13658.15,86.73M,0.89%
2020-02-11,13627.84,13604.74,13668.43,13557.96,104.75M,0.99%
2020-02-10,13494.03,13476.0,13501.74,13445.41,60.46M,-0.15%
2020-02-07,13513.81,13530.77,13551.03,13463.98,87.04M,-0.45%
2020-02-06,13574.82,13570.33,13606.97,13533.66,114.57M,0.72%
2020-02-05,13478.33,13224.27,13488.58,13223.14,108.45M,1.48%
2020-02-04,13281.74,13135.61,13282.63,13131.07,80.89M,1.81%
2020-02-03,13045.19,13033.17,13077.57,12987.53,81.39M,0.49%
2020-01-31,12981.97,13196.8,13208.47,12973.7,106.90M,-1.33%
2020-01-30,13157.12,13186.49,13262.18,13118.97,100.71M,-1.41%
2020-01-29,13345.0,13316.42,13371.3,13296.03,67.88M,0.16%
2020-01-28,13323.69,13274.01,13327.12,13163.36,91.83M,0.90%
2020-01-27,13204.77,13374.99,13399.42,13195.28,101.41M,-2.74%
2020-01-24,13576.68,13512.84,13604.85,13510.79,87.99M,1.41%
2020-01-23,13388.42,13455.9,13486.14,13382.23,90.75M,-0.94%
2020-01-22,13515.75,13601.65,13640.06,13498.03,73.13M,-0.30%
2020-01-21,13555.87,13456.9,13560.68,13443.25,64.63M,0.05%
2020-01-20,13548.94,13503.83,13550.83,13487.21,52.88M,0.17%
2020-01-17,13526.13,13513.48,13557.78,13497.3,86.34M,0.72%
2020-01-16,13429.43,13463.46,13492.74,13382.98,39.61M,-0.02%
2020-01-15,13432.3,13444.95,13458.91,13388.48,72.05M,-0.18%
2020-01-14,13456.49,13439.2,13487.9,13362.2,74.56M,0.04%
2020-01-13,13451.52,13521.86,13529.21,13404.72,67.21M,-0.24%
2020-01-10,13483.31,13533.46,13548.2,13483.31,77.94M,-0.09%
2020-01-09,13495.06,13474.76,13523.34,13456.78,86.97M,1.31%
2020-01-08,13320.18,13140.49,13334.04,13106.27,88.18M,0.71%
2020-01-07,13226.83,13199.59,13283.88,13166.4,78.28M,0.76%
2020-01-06,13126.99,13085.49,13143.11,12948.17,71.78M,-0.70%
2020-01-03,13219.14,13266.39,13282.74,13120.72,80.79M,-1.25%
2020-01-02,13385.93,13233.71,13425.03,13225.16,75.34M,1.03%
2019-12-30,13249.01,13301.43,13316.62,13244.17,31.43M,-0.66%
2019-12-27,13337.11,13338.32,13381.44,13311.52,43.76M,0.27%
2019-12-23,13300.98,13304.77,13331.86,13285.55,56.22M,-0.13%
2019-12-20,13318.9,13210.26,13324.11,13201.8,170.72M,0.81%
2019-12-19,13211.96,13226.7,13248.98,13140.22,84.02M,-0.08%
2019-12-18,13222.16,13266.35,13286.0,13215.88,71.00M,-0.49%
2019-12-17,13287.83,13391.27,13394.47,13269.43,79.26M,-0.89%
2019-12-16,13407.66,13349.86,13425.85,13338.38,71.20M,0.94%
2019-12-13,13282.72,13383.26,13423.41,13255.55,106.14M,0.46%
2019-12-12,13221.64,13167.56,13287.81,13105.07,84.00M,0.57%
2019-12-11,13146.74,13075.43,13169.77,13042.7,69.22M,0.58%
2019-12-10,13070.72,13065.83,13091.71,12886.55,80.06M,-0.27%
2019-12-09,13105.61,13147.57,13170.77,13100.24,50.35M,-0.46%
2019-12-06,13166.58,13087.51,13171.21,13055.98,60.14M,0.86%
2019-12-05,13054.8,13144.38,13188.64,13054.8,54.22M,-0.65%
2019-12-04,13140.57,12998.66,13157.36,12995.32,68.44M,1.16%
2019-12-03,12989.29,13039.61,13086.03,12927.07,87.00M,0.19%
2019-12-02,12964.68,13264.93,13338.25,12954.5,105.69M,-2.05%
2019-11-29,13236.38,13179.25,13290.33,13165.07,71.75M,-0.07%
2019-11-28,13245.58,13247.61,13259.29,13215.71,36.77M,-0.31%
2019-11-27,13287.07,13291.09,13314.92,13219.43,67.30M,0.38%
2019-11-26,13236.42,13256.4,13261.98,13193.75,89.58M,-0.08%
2019-11-25,13246.45,13247.51,13268.97,13210.25,54.92M,0.63%
2019-11-22,13163.88,13145.77,13244.57,13120.63,74.72M,0.20%
2019-11-21,13137.7,13083.0,13171.85,13043.9,74.52M,-0.16%
2019-11-20,13158.14,13127.45,13182.22,13071.33,68.74M,-0.48%
2019-11-19,13221.12,13235.28,13374.27,13187.91,68.66M,0.11%
2019-11-18,13207.01,13255.78,13282.41,13137.88,69.78M,-0.26%
2019-11-15,13241.75,13261.72,13261.72,13172.89,81.04M,0.47%
2019-11-14,13180.23,13198.33,13219.3,13159.69,81.58M,-0.38%
2019-11-13,13230.07,13244.05,13273.82,13139.25,77.19M,-0.40%
2019-11-12,13283.51,13243.53,13308.26,13214.66,82.74M,0.65%
2019-11-11,13198.37,13170.18,13225.62,13144.09,72.60M,-0.23%
2019-11-08,13228.56,13248.62,13278.18,13195.83,95.60M,-0.46%
2019-11-07,13289.46,13258.26,13300.76,13227.37,117.10M,0.83%
2019-11-06,13179.89,13150.94,13187.66,13110.91,80.05M,0.24%
2019-11-05,13148.5,13134.33,13166.08,13112.65,83.19M,0.09%
2019-11-04,13136.28,13022.95,13171.17,13019.18,84.78M,1.35%
2019-11-01,12961.05,12912.09,12992.07,12896.72,65.91M,0.73%
2019-10-31,12866.79,12937.59,12953.34,12795.09,100.66M,-0.34%
2019-10-30,12910.23,12929.42,12944.26,12830.33,100.40M,-0.23%
2019-10-29,12939.62,12946.34,12951.88,12897.34,76.95M,-0.02%
2019-10-28,12941.71,12897.4,12986.49,12892.84,69.02M,0.37%
2019-10-25,12894.51,12886.42,12895.85,12834.0,59.80M,0.17%
2019-10-24,12872.1,12860.63,12914.24,12820.67,84.32M,0.58%
2019-10-23,12798.19,12702.92,12819.22,12699.85,76.22M,0.34%
2019-10-22,12754.69,12757.73,12791.31,12730.7,79.43M,0.05%
2019-10-21,12747.96,12661.93,12787.35,12646.28,80.98M,0.91%
2019-10-18,12633.6,12637.01,12700.38,12603.17,88.68M,-0.17%
2019-10-17,12654.95,12655.32,12814.49,12647.86,99.30M,-0.12%
2019-10-16,12670.11,12644.18,12698.37,12603.83,99.48M,0.32%
2019-10-15,12629.79,12565.68,12682.4,12511.9,94.19M,1.15%
2019-10-14,12486.56,12468.78,12495.24,12387.95,59.09M,-0.20%
2019-10-11,12511.65,12248.88,12511.65,12240.94,100.87M,2.86%
2019-10-10,12164.2,12082.89,12202.71,12029.46,88.44M,0.58%
2019-10-09,12094.26,11973.82,12165.53,11953.12,68.81M,1.04%
2019-10-08,11970.2,12097.89,12097.94,11933.02,80.88M,-1.05%
2019-10-07,12097.43,12008.77,12105.09,11969.32,65.61M,0.70%
2019-10-04,12012.81,11958.31,12012.91,11878.98,88.13M,0.73%
2019-10-02,11925.25,12221.74,12226.86,11925.25,95.64M,-2.76%
2019-10-01,12263.83,12469.67,12497.28,12263.83,78.84M,-1.32%
2019-09-30,12428.08,12367.81,12441.03,12346.94,70.13M,0.38%
2019-09-27,12380.94,12327.79,12404.47,12324.71,66.14M,0.75%
2019-09-26,12288.54,12227.77,12313.15,12223.29,78.92M,0.44%
2019-09-25,12234.18,12250.08,12261.06,12141.82,72.63M,-0.59%
2019-09-24,12307.15,12368.96,12375.31,12307.15,60.35M,-0.29%
2019-09-23,12342.33,12432.3,12441.02,12264.14,80.38M,-1.01%
2019-09-20,12468.01,12462.57,12490.84,12418.5,192.99M,0.08%
2019-09-19,12457.7,12355.92,12466.78,12354.83,81.54M,0.55%
2019-09-18,12389.62,12361.23,12416.05,12354.49,70.54M,0.14%
2019-09-17,12372.61,12370.96,12392.97,12303.51,77.79M,-0.06%
2019-09-16,12380.31,12387.68,12421.25,12362.98,80.51M,-0.71%
2019-09-13,12468.53,12412.72,12494.25,12408.93,90.99M,0.47%
2019-09-12,12410.25,12399.4,12471.83,12311.81,111.21M,0.41%
2019-09-11,12359.07,12341.84,12394.28,12317.61,90.58M,0.74%
2019-09-10,12268.71,12210.88,12292.14,12179.88,107.90M,0.35%
2019-09-09,12226.1,12210.87,12245.11,12189.6,74.25M,0.28%
2019-09-06,12191.73,12146.0,12205.1,12131.29,80.41M,0.54%
2019-09-05,12126.78,12117.9,12151.31,12084.17,89.83M,0.85%
2019-09-04,12025.04,12043.96,12078.4,11999.83,63.32M,0.96%
2019-09-03,11910.86,11921.94,11956.69,11869.28,66.70M,-0.36%
2019-09-02,11953.78,11939.99,11994.11,11929.91,46.21M,0.12%
2019-08-30,11939.28,11850.3,11989.44,11845.16,77.69M,0.85%
2019-08-29,11838.88,11686.84,11853.91,11661.73,72.99M,1.18%
2019-08-28,11701.02,11704.67,11717.79,11573.64,59.96M,-0.25%
2019-08-27,11730.02,11638.51,11778.62,11616.09,82.36M,0.62%
2019-08-26,11658.04,11619.66,11696.78,11551.99,54.75M,0.40%
2019-08-23,11611.51,11805.48,11823.12,11611.51,90.30M,-1.15%
2019-08-22,11747.04,11756.21,11853.14,11715.26,74.45M,-0.47%
2019-08-21,11802.85,11673.66,11824.66,11673.37,62.80M,1.30%
2019-08-20,11651.18,11711.78,11764.93,11618.93,68.83M,-0.55%
2019-08-19,11715.37,11679.72,11759.0,11625.67,78.46M,1.32%
2019-08-16,11562.74,11460.65,11578.84,11447.34,114.06M,1.31%
2019-08-15,11412.67,11522.46,11530.01,11266.48,116.68M,-0.70%
2019-08-14,11492.66,11758.75,11759.57,11459.37,106.03M,-2.19%
2019-08-13,11750.13,11632.85,11835.88,11539.63,116.61M,0.60%
2019-08-12,11679.68,11801.06,11836.97,11647.01,76.12M,-0.12%
2019-08-09,11693.8,11806.82,11865.63,11674.11,110.49M,-1.28%
2019-08-08,11845.41,11752.96,11845.41,11683.99,104.28M,1.68%
2019-08-07,11650.15,11636.34,11747.74,11559.76,112.20M,0.71%
2019-08-06,11567.96,11690.27,11748.83,11567.96,88.89M,-0.78%
2019-08-05,11658.51,11758.44,11797.52,11628.57,117.30M,-1.80%
2019-08-02,11872.44,12033.68,12034.91,11836.75,142.97M,-3.11%
2019-08-01,12253.15,12134.71,12254.03,12129.33,90.47M,0.53%
2019-07-31,12189.04,12149.09,12226.49,12139.03,94.02M,0.34%
2019-07-30,12147.24,12398.24,12404.51,12115.28,118.26M,-2.18%
2019-07-29,12417.47,12398.29,12473.97,12387.58,66.30M,-0.02%
2019-07-26,12419.9,12363.86,12428.05,12356.15,73.31M,0.47%
2019-07-25,12362.1,12576.02,12599.93,12299.1,119.52M,-1.28%
2019-07-24,12522.89,12510.52,12550.34,12476.55,96.09M,0.26%
2019-07-23,12490.74,12384.66,12531.16,12369.19,97.32M,1.64%
2019-07-22,12289.4,12243.58,12346.02,12236.7,60.32M,0.24%
2019-07-19,12260.07,12302.64,12340.11,12211.67,80.21M,0.26%
2019-07-18,12227.85,12194.33,12296.3,12172.59,75.54M,-0.92%
2019-07-17,12341.03,12429.87,12453.33,12324.33,75.11M,-0.72%
2019-07-16,12430.97,12392.19,12465.19,12366.97,75.14M,0.35%
2019-07-15,12387.34,12346.59,12434.14,12301.08,70.76M,0.52%
2019-07-12,12323.32,12318.5,12354.87,12304.98,78.38M,-0.07%
2019-07-11,12332.12,12401.02,12417.93,12307.34,78.19M,-0.33%
2019-07-10,12373.41,12412.99,12448.81,12356.8,80.44M,-0.51%
2019-07-09,12436.55,12436.97,12477.58,12364.16,105.80M,-0.85%
2019-07-08,12543.51,12541.18,12587.44,12507.72,91.08M,-0.20%
2019-07-05,12568.53,12632.12,12632.12,12522.11,79.90M,-0.49%
2019-07-04,12629.9,12644.35,12656.05,12616.29,54.65M,0.11%
2019-07-03,12616.24,12548.3,12631.81,12545.79,70.39M,0.71%
2019-07-02,12526.72,12546.93,12548.22,12484.26,68.93M,0.04%
2019-07-01,12521.38,12616.34,12619.68,12519.3,93.74M,0.99%
2019-06-28,12398.8,12302.77,12408.22,12297.63,99.45M,1.04%
2019-06-27,12271.03,12308.26,12334.57,12209.34,85.04M,0.21%
2019-06-26,12245.32,12210.52,12315.84,12189.49,87.53M,0.14%
2019-06-25,12228.44,12226.88,12284.57,12213.41,73.91M,-0.38%
2019-06-24,12274.57,12308.11,12341.56,12250.71,89.76M,-0.53%
2019-06-21,12339.92,12351.98,12425.2,12316.41,210.69M,-0.13%
2019-06-20,12355.39,12409.58,12438.37,12355.39,95.17M,0.38%
2019-06-19,12308.53,12321.43,12346.7,12291.19,104.19M,-0.19%
2019-06-18,12331.75,12069.37,12358.0,11987.55,153.99M,2.03%
2019-06-17,12085.82,12112.47,12124.68,12059.92,84.99M,-0.09%
2019-06-14,12096.4,12124.36,12136.65,12049.76,70.04M,-0.60%
2019-06-13,12169.05,12095.21,12201.78,12079.6,69.17M,0.44%
2019-06-12,12115.68,12093.98,12132.28,12068.11,69.96M,-0.33%
2019-06-11,12155.81,12133.6,12227.4,12117.34,95.14M,0.92%
2019-06-07,12045.38,12003.92,12096.61,11987.17,80.55M,0.77%
2019-06-06,11953.14,11987.92,12076.95,11899.82,89.56M,-0.23%
2019-06-05,11980.81,11981.18,12057.73,11928.87,81.81M,0.08%
2019-06-04,11971.17,11716.55,11987.89,11713.87,107.67M,1.51%
2019-06-03,11792.81,11661.12,11793.63,11620.64,104.35M,0.56%
2019-05-31,11726.84,11742.21,11755.12,11662.07,98.49M,-1.47%
2019-05-30,11902.08,11885.07,11924.66,11858.29,47.89M,0.54%
2019-05-29,11837.81,11906.02,11927.64,11828.75,90.85M,-1.57%
2019-05-28,12027.05,12100.39,12113.31,11992.41,121.30M,-0.37%
2019-05-27,12071.18,12077.88,12124.55,12050.49,43.77M,0.50%
2019-05-24,12011.04,12027.31,12082.05,11990.79,82.36M,0.49%
2019-05-23,11952.41,12064.29,12082.75,11926.34,118.10M,-1.78%
2019-05-22,12168.74,12141.46,12211.03,12055.5,87.12M,0.21%
2019-05-21,12143.47,12111.8,12178.25,12066.9,90.83M,0.85%
2019-05-20,12041.29,12226.85,12246.5,11993.91,105.41M,-1.61%
2019-05-17,12238.94,12252.68,12270.89,12150.33,104.47M,-0.58%
2019-05-16,12310.37,12077.36,12310.37,12030.3,109.00M,1.74%
2019-05-15,12099.57,12018.45,12099.57,11862.21,125.84M,0.90%
2019-05-14,11991.62,11908.77,11991.83,11897.93,106.20M,0.97%
2019-05-13,11876.65,12044.1,12052.93,11844.47,110.57M,-1.52%
2019-05-10,12059.83,12105.28,12140.61,12009.75,142.10M,0.72%
2019-05-09,11973.92,12098.02,12125.96,11957.31,109.43M,-1.69%
2019-05-08,12179.93,12110.87,12208.48,12063.74,101.04M,0.72%
2019-05-07,12092.74,12298.71,12319.05,12056.8,109.81M,-1.58%
2019-05-06,12286.88,12171.9,12298.66,12135.42,88.43M,-1.01%
2019-05-03,12412.75,12345.32,12435.67,12344.23,79.12M,0.55%
2019-05-02,12345.42,12349.1,12402.87,12303.96,96.36M,0.01%
2019-04-30,12344.08,12313.97,12345.31,12281.72,82.44M,0.13%
2019-04-29,12328.02,12308.98,12376.06,12266.34,70.68M,0.10%
2019-04-26,12315.18,12284.46,12323.64,12259.76,90.05M,0.27%
2019-04-25,12282.6,12304.53,12321.79,12236.14,96.28M,-0.25%
2019-04-24,12313.16,12232.99,12349.83,12223.98,106.44M,0.63%
2019-04-23,12235.51,12224.32,12251.81,12182.98,77.35M,0.11%
2019-04-18,12222.39,12138.14,12243.63,12100.0,108.85M,0.57%
2019-04-17,12153.07,12100.44,12195.0,12086.89,102.28M,0.43%
2019-04-16,12101.32,12026.74,12116.25,12025.66,83.38M,0.67%
2019-04-15,12020.28,12011.11,12029.98,11983.33,65.12M,0.17%
2019-04-12,11999.93,11912.58,12031.15,11889.99,92.89M,0.54%
2019-04-11,11935.2,11914.51,11963.43,11846.6,78.55M,0.25%
2019-04-10,11905.91,11864.46,11937.11,11863.8,68.62M,0.47%
2019-04-09,11850.57,11927.01,11988.53,11850.57,67.93M,-0.94%
2019-04-08,11963.4,11979.73,11989.59,11948.26,65.65M,-0.39%
2019-04-05,12009.75,11993.22,12024.23,11967.7,74.96M,0.18%
2019-04-04,11988.01,11924.61,12029.26,11916.57,80.22M,0.28%
2019-04-03,11954.4,11855.4,11961.36,11854.21,96.29M,1.70%
2019-04-02,11754.79,11703.24,11777.65,11659.15,79.78M,0.62%
2019-04-01,11681.99,11617.18,11706.64,11612.7,99.98M,1.35%
2019-03-29,11526.04,11492.09,11549.42,11442.12,92.09M,0.86%
2019-03-28,11428.16,11422.16,11494.15,11414.66,92.17M,0.08%
2019-03-27,11419.04,11439.02,11502.35,11368.13,105.27M,-0.00%
2019-03-26,11419.48,11374.18,11447.13,11299.8,82.46M,0.64%
2019-03-25,11346.65,11323.2,11392.0,11312.54,77.38M,-0.15%
2019-03-22,11364.17,11578.39,11623.97,11356.49,115.66M,-1.61%
2019-03-21,11549.96,11566.87,11582.54,11467.79,94.45M,-0.46%
2019-03-20,11603.89,11704.44,11721.41,11596.2,103.95M,-1.57%
2019-03-19,11788.41,11672.76,11823.29,11652.02,84.06M,1.13%
2019-03-18,11657.06,11685.54,11712.36,11635.88,93.93M,-0.25%
2019-03-15,11685.69,11608.67,11725.66,11575.33,193.80M,0.85%
2019-03-14,11587.47,11573.42,11635.76,11541.1,90.30M,0.13%
2019-03-13,11572.41,11499.32,11586.9,11486.74,80.79M,0.42%
2019-03-12,11524.17,11612.46,11618.73,11499.47,90.07M,-0.17%
2019-03-11,11543.48,11497.98,11550.59,11462.9,73.79M,0.75%
2019-03-08,11457.84,11429.77,11475.55,11405.21,84.48M,-0.52%
2019-03-07,11517.8,11546.42,11612.95,11452.86,102.61M,-0.60%
2019-03-06,11587.63,11593.21,11652.77,11565.22,67.22M,-0.28%
2019-03-05,11620.74,11570.97,11627.78,11551.45,65.61M,0.24%
2019-03-04,11592.66,11646.21,11650.44,11591.74,60.22M,-0.08%
2019-03-01,11601.68,11584.24,11676.86,11583.08,74.96M,0.75%
2019-02-28,11515.64,11430.8,11524.99,11416.08,86.73M,0.25%
2019-02-27,11487.33,11493.81,11521.22,11442.97,86.87M,-0.46%
2019-02-26,11540.79,11446.29,11556.87,11441.87,76.32M,0.31%
2019-02-25,11505.39,11517.76,11544.31,11480.49,72.11M,0.42%
2019-02-22,11457.7,11422.62,11504.71,11420.74,68.96M,0.30%
2019-02-21,11423.28,11448.65,11454.44,11392.27,80.19M,0.19%
2019-02-20,11401.97,11338.74,11437.47,11318.74,74.07M,0.82%
2019-02-19,11309.21,11280.73,11371.44,11244.52,69.22M,0.09%
2019-02-18,11299.2,11287.74,11318.19,11256.27,57.20M,-0.01%
2019-02-15,11299.8,11044.8,11323.05,11018.95,108.91M,1.89%
2019-02-14,11089.79,11257.8,11260.55,11077.78,85.96M,-0.69%
2019-02-13,11167.22,11174.85,11217.3,11125.59,71.93M,0.37%
2019-02-12,11126.08,11123.43,11164.38,11116.86,77.16M,1.01%
2019-02-11,11014.59,10955.83,11041.95,10944.58,71.70M,0.99%
2019-02-08,10906.78,10991.79,11045.41,10863.56,105.47M,-1.05%
2019-02-07,11022.02,11262.97,11286.46,11022.02,111.36M,-2.67%
2019-02-06,11324.72,11337.54,11347.94,11297.42,78.24M,-0.38%
2019-02-05,11367.98,11178.75,11371.74,11177.7,92.18M,1.71%
2019-02-04,11176.58,11180.42,11209.31,11100.34,76.46M,-0.04%
2019-02-01,11180.66,11198.46,11218.51,11116.08,104.85M,0.07%
2019-01-31,11173.1,11257.92,11311.37,11051.11,115.41M,-0.08%
2019-01-30,11181.66,11210.68,11215.21,11132.38,75.91M,-0.33%
2019-01-29,11218.83,11191.52,11276.28,11159.17,77.45M,0.08%
2019-01-28,11210.31,11233.16,11275.21,11196.42,75.38M,-0.63%
2019-01-25,11281.79,11234.05,11321.62,11218.35,103.09M,1.36%
2019-01-24,11130.18,11045.64,11149.32,11032.53,113.97M,0.53%
2019-01-23,11071.54,11043.64,11135.75,11007.21,90.47M,-0.17%
2019-01-22,11090.11,11076.98,11142.22,11034.55,75.72M,-0.41%
2019-01-21,11136.2,11176.12,11179.91,11125.53,68.00M,-0.62%
2019-01-18,11205.54,11001.31,11216.82,10993.83,122.82M,2.63%
2019-01-17,10918.62,10852.5,10929.3,10822.25,81.78M,-0.12%
2019-01-16,10931.24,10940.36,10947.87,10866.39,82.28M,0.36%
2019-01-15,10891.79,10962.95,10994.83,10812.59,82.68M,0.33%
2019-01-14,10855.91,10820.85,10886.23,10786.75,67.99M,-0.29%
2019-01-11,10887.46,10949.13,10959.0,10829.92,77.87M,-0.31%
2019-01-10,10921.59,10843.89,10927.13,10788.05,79.65M,0.26%
2019-01-09,10893.32,10884.75,10961.92,10839.09,99.04M,0.83%
2019-01-08,10803.98,10750.19,10910.71,10745.03,96.57M,0.52%
2019-01-07,10747.81,10814.39,10814.47,10681.27,73.35M,-0.18%
2019-01-04,10767.69,10533.94,10786.34,10483.9,98.29M,3.37%
2019-01-03,10416.66,10467.11,10538.66,10400.11,87.35M,-1.55%
2019-01-02,10580.19,10477.77,10612.72,10386.97,82.09M,0.20%
2018-12-28,10558.96,10452.02,10586.8,10431.38,54.23M,1.71%
2018-12-27,10381.51,10607.42,10635.45,10279.2,107.37M,-2.37%
2018-12-21,10633.82,10573.08,10654.66,10512.64,222.85M,0.21%
2018-12-20,10611.1,10621.18,10686.37,10563.44,126.24M,-1.44%
2018-12-19,10766.21,10777.42,10831.44,10749.55,99.49M,0.24%
2018-12-18,10740.89,10744.28,10841.42,10714.97,99.27M,-0.29%
2018-12-17,10772.2,10852.99,10886.8,10700.62,88.25M,-0.86%
2018-12-14,10865.77,10809.58,10903.39,10733.75,83.94M,-0.54%
2018-12-13,10924.7,10978.68,10988.77,10887.26,90.72M,-0.04%
2018-12-12,10929.43,10832.04,10971.12,10815.51,106.42M,1.38%
2018-12-11,10780.51,10711.4,10884.62,10684.62,104.96M,1.49%
2018-12-10,10622.07,10726.17,10757.73,10585.77,123.24M,-1.54%
2018-12-07,10788.09,10876.34,10927.37,10788.09,103.49M,-0.21%
2018-12-06,10810.98,11053.58,11063.44,10762.41,136.09M,-3.48%
2018-12-05,11200.24,11204.32,11266.28,11177.15,75.66M,-1.19%
2018-12-04,11335.32,11429.82,11442.19,11330.44,86.40M,-1.14%
2018-12-03,11465.46,11534.75,11566.97,11457.61,104.38M,1.85%
2018-11-30,11257.24,11311.66,11315.3,11208.6,112.39M,-0.36%
2018-11-29,11298.23,11377.21,11403.72,11275.7,95.25M,-0.01%
2018-11-28,11298.88,11355.8,11358.8,11279.46,75.21M,-0.09%
2018-11-27,11309.11,11380.79,11400.05,11264.65,77.79M,-0.40%
2018-11-26,11354.72,11315.9,11390.93,11301.82,92.20M,1.45%
2018-11-23,11192.69,11146.55,11205.99,11093.52,64.96M,0.49%
2018-11-22,11138.49,11216.29,11221.77,11119.04,66.56M,-0.94%
2018-11-21,11244.17,11138.25,11257.83,11113.34,95.47M,1.61%
2018-11-20,11066.41,11157.65,11187.16,11009.25,123.68M,-1.58%
2018-11-19,11244.54,11384.0,11419.55,11231.59,81.15M,-0.85%
2018-11-16,11341.0,11425.8,11448.56,11233.21,116.51M,-0.11%
2018-11-15,11353.67,11447.84,11500.66,11254.92,99.86M,-0.52%
2018-11-14,11412.53,11394.75,11566.79,11314.6,109.69M,-0.52%
2018-11-13,11472.22,11374.11,11495.69,11349.94,103.14M,1.30%
2018-11-12,11325.44,11591.59,11598.51,11310.72,96.09M,-1.77%
2018-11-09,11529.16,11489.19,11549.06,11418.35,106.91M,0.02%
2018-11-08,11527.32,11629.0,11648.79,11503.36,83.12M,-0.45%
2018-11-07,11579.1,11542.09,11634.81,11532.34,88.65M,0.83%
2018-11-06,11484.34,11518.17,11528.52,11436.53,86.75M,-0.09%
2018-11-05,11494.96,11522.33,11555.97,11479.19,71.52M,-0.21%
2018-11-02,11518.99,11636.37,11689.96,11518.87,113.32M,0.44%
2018-11-01,11468.54,11419.61,11575.43,11416.36,101.91M,0.18%
2018-10-31,11447.51,11417.09,11499.38,11391.64,131.22M,1.42%
2018-10-30,11287.39,11391.78,11394.37,11212.58,102.38M,-0.42%
2018-10-29,11335.48,11270.67,11444.86,11218.92,101.77M,1.20%
2018-10-26,11200.62,11180.96,11205.83,11051.04,142.99M,-0.94%
2018-10-25,11307.12,11098.68,11324.92,11078.37,124.10M,1.03%
2018-10-24,11191.63,11298.65,11391.94,11166.84,121.11M,-0.73%
2018-10-23,11274.28,11367.57,11394.21,11228.5,118.76M,-2.17%
2018-10-22,11524.34,11665.68,11677.45,11497.09,76.05M,-0.26%
2018-10-19,11553.83,11578.85,11617.28,11498.69,132.73M,-0.31%
2018-10-18,11589.21,11695.19,11791.22,11586.32,100.19M,-1.07%
2018-10-17,11715.03,11811.47,11847.79,11669.96,96.50M,-0.52%
2018-10-16,11776.55,11637.62,11790.15,11606.97,88.34M,1.40%
2018-10-15,11614.16,11523.81,11625.02,11459.08,74.19M,0.78%
2018-10-12,11523.81,11691.47,11693.84,11514.55,102.24M,-0.13%
2018-10-11,11539.35,11558.98,11700.5,11518.56,146.69M,-1.48%
2018-10-10,11712.5,11976.7,11978.8,11712.27,121.23M,-2.21%
2018-10-09,11977.22,11963.63,11998.64,11803.19,79.57M,0.25%
2018-10-08,11947.16,12044.96,12072.27,11938.8,79.66M,-1.36%
2018-10-05,12111.9,12236.29,12245.41,12103.55,96.95M,-1.08%
2018-10-04,12244.14,12275.07,12348.86,12174.69,104.31M,-0.35%
2018-10-02,12287.58,12229.07,12310.76,12203.6,84.85M,-0.42%
2018-10-01,12339.03,12265.89,12373.29,12263.1,79.30M,0.75%
2018-09-28,12246.73,12381.36,12394.16,12190.57,114.06M,-1.52%
2018-09-27,12435.59,12329.4,12456.69,12272.65,92.63M,0.40%
2018-09-26,12385.89,12395.2,12395.92,12329.52,77.28M,0.09%
2018-09-25,12374.66,12341.85,12416.87,12322.19,85.78M,0.19%
2018-09-24,12350.82,12383.42,12409.96,12349.3,74.82M,-0.64%
2018-09-21,12430.88,12402.72,12458.3,12373.95,412.54M,0.85%
2018-09-20,12326.48,12210.95,12354.38,12210.57,113.54M,0.88%
2018-09-19,12219.02,12168.2,12241.14,12165.08,101.59M,0.50%
2018-09-18,12157.67,12097.19,12184.41,12064.41,86.75M,0.51%
2018-09-17,12096.41,12056.38,12123.09,12040.8,71.41M,-0.23%
2018-09-14,12124.33,12109.37,12134.54,12075.58,80.15M,0.57%
2018-09-13,12055.55,12036.79,12129.81,12017.41,100.10M,0.19%
2018-09-12,12032.3,11989.27,12046.66,11952.49,115.76M,0.52%
2018-09-11,11970.27,12013.01,12017.73,11865.47,95.92M,-0.13%
2018-09-10,11986.34,11950.55,12039.22,11930.3,82.98M,0.22%
2018-09-07,11959.63,11960.1,11990.81,11888.57,104.94M,0.04%
2018-09-06,11955.25,11995.81,12091.98,11944.5,90.15M,-0.71%
2018-09-05,12040.46,12161.65,12167.36,12035.76,112.88M,-1.39%
2018-09-04,12210.21,12389.46,12402.87,12162.71,87.09M,-1.10%
2018-09-03,12346.41,12338.36,12358.17,12300.47,52.34M,-0.14%
2018-08-31,12364.06,12418.26,12426.86,12348.91,93.07M,-1.04%
2018-08-30,12494.24,12516.55,12529.3,12400.12,75.97M,-0.54%
2018-08-29,12561.68,12553.86,12569.06,12499.53,59.99M,0.27%
2018-08-28,12527.42,12578.65,12597.02,12527.42,75.15M,-0.09%
2018-08-27,12538.31,12462.75,12562.37,12429.34,53.82M,1.16%
2018-08-24,12394.52,12396.69,12444.35,12344.45,60.88M,0.23%
2018-08-23,12365.58,12367.48,12411.01,12353.55,65.64M,-0.16%
2018-08-22,12385.7,12355.53,12438.66,12345.32,79.58M,0.01%
